المدن المدينة,تفاصيل الصفقات الحي,تفاصيل الصفقات المخطط,تفاصيل الصفقات عدد ا…,تفاصيل الصفقات التار…,تفاصيل الصفقات (رقم…,السعر بالريال السعودي,المساحة بالمتر المربع,سعر المتر المربع
جده,حي/طيبة,مخطط/111/ ب,قطعة 896/أ,10/05/2021,13693568,"500,000",295.5,1692
جده,حي/طيبة,مخطط/170/ ج/ س,قطعة 40/ب,01/05/2021,13595205,"1,380,000",367.04,3760
جده,حي/طيبة,مخطط/197/ ب,قطعة 1085/ب,06/05/2021,13656659,"1,190,893",300,3970
جده,حي/طيبة,مخطط/197/ ب,قطعة 1100,25/05/2021,13750031,"580,000",625,928
جده,حي/طيبة,مخطط/197/ ب,قطعة 183/ب,20/05/2021,13713469,"1,420,000",308,4610
جده,حي/طيبة,مخطط/239/ ب,قطعة 362/أ,03/05/2021,13605819,"1,325,000",375,3533
جده,حي/طيبة,مخطط/239/ ب,قطعة 791,09/05/2021,13680879,"1,580,000",600,2633
جده,حي/طيبة,مخطط/249/ ج/ س,قطعة 1187/2/أ,19/05/2021,13706223,"400,000",375,1067
جده,حي/طيبة,مخطط/249/ ج/ س,قطعة 1374,24/05/2021,13740822,"1,450,000",1199,1209
جده,حي/طيبة,مخطط/249/ ج/ س,قطعة 436,20/05/2021,13712417,"1,350,000",1200,1125
جده,حي/طيبة,مخطط/249/ ج/ س,قطعة 702,22/05/2021,13716325,"1,400,000",1200,1167
جده,حي/طيبة,مخطط/249/ ج/ س,قطعة 74,20/05/2021,13712955,"1,692,094",1200,1410
جده,حي/عنيكش,مخطط/أخرى,قطعة بدون,26/05/2021,13777475,"720,000",220.38,3267
جده,حي/قباء,مخطط/249/ ج/ س/ المك…,قطعة 211/ب,27/05/2021,13802341,"1,250,000",1200,1042
جده,حي/مدائن الفهد,مخطط/أخرى,قطعة 3,02/05/2021,13602113,"1,400,000",462.39,3028
جده,حي/مريخ,مخطط/433/ ج/ س,قطعة 1268,30/05/2021,13826484,"1,350,000",643.5,2098
جده,حي/مريخ,مخطط/433/ ج/ س,قطعة 1331,04/05/2021,13644464,"1,242,000",621,2000
جده,حي/مريخ,مخطط/433/ ج/ س,قطعة 1572,19/05/2021,13707192,"1,400,000",648,2160
جده,حي/مريخ,مخطط/433/ ج/ س,قطعة 1717/107,10/05/2021,13683652,"1,148,850",621,1850
جده,حي/مريخ,مخطط/433/ ج/ س,قطعة 1832,08/05/2021,13679902,"1,443,200",655.5,2202
جده,حي/مريخ,مخطط/433/ ج/ س,قطعة 304,25/05/2021,13757130,"1,350,000",750,1800
جده,حي/مريخ,مخطط/433/ ج/ س,قطعة 582,25/05/2021,13758195,"1,200,000",621,1932
جده,حي/مريخ,مخطط/433/ ج/ س,قطعة 592,02/05/2021,13597207,"1,242,000",621,2000
جده,حي/مريخ,مخطط/433/ ج/ س,قطعة 593,02/05/2021,13597103,"1,242,000",621,2000
جده,حي/مشرفة,مخطط/3/ 296/ ع,قطعة 5,10/05/2021,13683954,"1,500,000",420,3571
جده,حي/مشرفة,مخطط/أخرى,قطعة 10,24/05/2021,13739514,"12,000,000",4977,2411
جده,حي/منطقة ذهبان,مخطط/118/ ج/ س/ 393/ب,قطعة 14/ج,19/05/2021,13707156,"490,000",400,1225
جده,حي/377/ ج/ س,مخطط/أخرى,قطعة 526/أ,15/11/2021,15320190,"1,140,000",630,1810
جده,حي/398/ 1427/ ع/ 3 ا…,مخطط/أخرى,قطعة 23,08/11/2021,15229686,"400,000",592.72,675
جده,حي/401/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 471,25/11/2021,15426088,"30,000",768.3,39
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 265/ب,30/11/2021,15468560,"2,450,000",360,6806
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 433/أ,09/11/2021,15265609,"1,820,000",360,5056
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 433/أ,16/11/2021,15333949,"1,000,000",360,2778
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 590/أ,11/11/2021,15290393,"1,718,876",375,4584
جده,حي/أبحر الجنوبية,مخطط/216/ ب/ المعدل,قطعة 296/أ,14/11/2021,15305239,"2,000,000",719.89,2778
جده,حي/أبحر الجنوبية,مخطط/216/ ب/ المعدل,قطعة 33/ب/2,25/11/2021,15417976,"1,750,000",300,5833
جده,حي/أبحر الجنوبية,مخطط/216/ ب/ المعدل,قطعة 756/أ,09/11/2021,15265987,"2,500,000",840,2976
جده,حي/أبحر الجنوبية,مخطط/216/ ب/ المعدل,قطعة 797/أ/2,25/11/2021,15431512,"2,856,000",405,7052
جده,حي/أبحر الجنوبية,مخطط/34/ ج/ س,قطعة 18,23/11/2021,15402624,"2,500,000",900,2778
جده,حي/أبحر الجنوبية,مخطط/ابحر الجنوبية,قطعة 19/ج/ش,10/11/2021,15269126,"2,500,000",900,2778
جده,حي/أبحر الجنوبية,مخطط/ابحر الجنوبية,قطعة 36/ج,18/11/2021,15358590,"1,500,000",450,3333
جده,حي/أبحر الجنوبية,مخطط/ابحر الجنوبية ا…,قطعة 104/ع,17/11/2021,15345595,"1,934,406",562.5,3439
جده,حي/أبحر الجنوبية,مخطط/ابحر الجنوبية ا…,قطعة 11/د,21/11/2021,15364662,"950,000",725,1310
جده,حي/أبحر الجنوبية,مخطط/ابحر الجنوبية ا…,قطعة 3/ى,04/11/2021,15214988,"700,000",400,1750
جده,حي/أخرى,مخطط/أخرى,قطعة 163,04/11/2021,15216233,"100,000",600,167
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 1072/ب,15/11/2021,15320772,"190,000",900,211
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 1072/ب,30/11/2021,15460143,"215,000",900,239
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 20,10/11/2021,15277268,"1,500,000",2300,652
جده,حي/ابحر الشمالية,مخطط/182/ ج/ س,قطعة 207/أ,10/11/2021,15279150,"750,000",345,2174
جده,حي/ابحر الشمالية,مخطط/182/ ج/ س,قطعة 685/ب,02/11/2021,15185649,"1,942,129",330,5885
جده,حي/ابحر الشمالية,مخطط/182/ ج/ س,قطعة 712/أ,04/11/2021,15215855,"2,150,000",300,7167
جده,حي/ابحر الشمالية,مخطط/230/ ب,قطعة 159,29/11/2021,15452092,"1,357,143",575,2360
جده,حي/ابحر الشمالية,مخطط/230/ ب,قطعة 256/ب,18/11/2021,15345487,"1,000,000",258.75,3865
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 159,17/11/2021,15345866,"2,335,200",556,4200
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 161,17/11/2021,15346314,"2,032,800",484,4200
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 163,17/11/2021,15346510,"2,032,800",484,4200
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 165,17/11/2021,15346953,"2,032,800",484,4200
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 167,17/11/2021,15346991,"2,032,800",484,4200
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 169,17/11/2021,15347722,"2,032,800",484,4200
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 171,18/11/2021,15357589,"2,032,800",484,4200
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 173,18/11/2021,15358167,"2,138,400",484,4418
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 175,17/11/2021,15347128,"2,032,800",484,4200
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 177,17/11/2021,15347171,"2,032,800",484,4200
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 179,17/11/2021,15347529,"2,032,800",484,4200
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 181,17/11/2021,15344564,"2,032,800",484,4200
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 183,17/11/2021,15345011,"2,032,800",484,4200
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 185,17/11/2021,15345365,"2,032,800",484,4200
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 187,17/11/2021,15345533,"1,940,400",462,4200
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 19,24/11/2021,15415330,"965,000",639.5,1509
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 21,24/11/2021,15414891,"965,000",644,1498
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 23,24/11/2021,15414786,"965,000",644,1498
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 275,27/11/2021,15433578,"850,000",550,1545
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 281,08/11/2021,15252854,"880,000",550,1600
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 283,08/11/2021,15252932,"880,000",550,1600
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 458,29/11/2021,15459636,"940,000",616,1526
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 864,11/11/2021,15292026,"800,000",550,1455
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 259/1/11/ب,11/11/2021,15292347,"800,000",300,2667
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 547/ب/12/د,03/11/2021,15210255,"834,795",300,2783
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 547/ب/12/د,08/11/2021,15240497,"1,550,000",300,5167
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 551/12/د,02/11/2021,15197065,"3,000,000",671.25,4469
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 877/د/ب,22/11/2021,15388429,"950,000",336,2827
جده,حي/الأمير فواز الجنو…,مخطط/108/ ب,قطعة 308,08/11/2021,15247561,"1,000,000",900,1111
جده,حي/الاجاويد,مخطط/397/ ج/ س,قطعة 303,14/11/2021,15300862,"600,000",804.67,746
جده,حي/الاجاويد,مخطط/397/ ج/ س,قطعة 433/أ,25/11/2021,15429323,"1,250,000",375,3333
جده,حي/الاجواد,مخطط/223/ ب,قطعة 559,25/11/2021,15419595,"660,000",400,1650
جده,حي/الاصالة,مخطط/372/ ب,قطعة 1158,23/11/2021,15398499,"853,000",600,1422
جده,حي/الاصالة,مخطط/372/ ب,قطعة 1158,23/11/2021,15399886,"1,150,000",600,1917
جده,حي/الاصالة,مخطط/372/ ب,قطعة 681,24/11/2021,15407638,"1,000,000",600,1667
جده,حي/الاصالة,مخطط/372/ ب,قطعة 683,24/11/2021,15407810,"1,000,000",600,1667
جده,حي/الاصالة,مخطط/372/ ب,قطعة 685,24/11/2021,15405787,"1,000,000",600,1667
جده,حي/الامواج,مخطط/251/ ب,قطعة 229,16/11/2021,15330950,"1,313,550",625.5,2100
جده,حي/الامواج,مخطط/251/ ب,قطعة 231,16/11/2021,15331114,"1,449,000",690,2100
جده,حي/الامواج,مخطط/251/ ب,قطعة 233,16/11/2021,15331192,"1,449,000",690,2100
جده,حي/الامواج,مخطط/251/ ب,قطعة 32/2,09/11/2021,15256512,"875,000",375,2333
جده,حي/الامواج,مخطط/251/ ب,قطعة 454,04/11/2021,15220210,"1,400,000",720,1944
جده,حي/الامواج,مخطط/251/ ب,قطعة 811,24/11/2021,15416043,"1,350,000",650,2077
جده,حي/الامواج,مخطط/420/ ج/ س,قطعة 414/ب,03/11/2021,15210831,"952,381",365.23,2608
جده,حي/الامواج,مخطط/420/ ج/ س,قطعة 717/14,13/11/2021,15294452,"845,000",325,2600
جده,حي/الامواج,مخطط/420/ ج/ س,عدد العقارات 12-أول…,02/11/2021,15191055,"14,690,000",7345,2000
جده,حي/الامواج,مخطط/90/ ب/ 99,قطعة 112/2,07/11/2021,15237056,"700,000",312.5,2240
جده,حي/الامير فواز الجنو…,مخطط/232/ ج/ س,قطعة 107,08/11/2021,15234093,"2,000,000",888.31,2251
جده,حي/الامير فواز الجنو…,مخطط/232/ ج/ س,قطعة 155,03/11/2021,15211199,"2,850,000",742,3841
جده,حي/الامير فواز بن عب…,مخطط/108/ ب,قطعة 737,07/11/2021,15238391,"1,600,000",900,1778
جده,حي/الاندلس,مخطط/3/ 407/ ع,قطعة 469,28/11/2021,15442891,"3,450,000",875,3943
جده,حي/الاندلس,مخطط/3/ 89/ ع,قطعة 2,21/11/2021,15375974,"2,000,000",500,4000
جده,حي/البحرة,مخطط/ك/ 2/ 27,قطعة 328,07/11/2021,15231978,"150,000",660,227
جده,حي/البحرة,مخطط/ك/ 2/ 27,قطعة 336,07/11/2021,15231422,"150,000",660,227
جده,حي/البحرة,مخطط/ك/ 2/ 27,قطعة 440,23/11/2021,15397438,"95,000",630,151
جده,حي/البحيرات,مخطط/100/ ج/ س,قطعة 1076,21/11/2021,15374913,"950,000",900,1056
جده,حي/البحيرات,مخطط/100/ ج/ س,قطعة 721,09/11/2021,15266630,"730,000",900,811
جده,حي/البحيرات,مخطط/100/ ج/ س,قطعة 908,23/11/2021,15377087,"650,000",900,722
جده,حي/البحيرات,مخطط/78/ ج/ س,قطعة 465,18/11/2021,15360891,"1,200,000",899,1335
جده,حي/البحيرات,مخطط/78/ ج/ س,قطعة 770/2,07/11/2021,15238251,"695,000",449.5,1546
جده,حي/البحيرات,مخطط/78/ ج/ س,عدد العقارات 2-أول ق…,22/11/2021,15390548,"2,070,000",1505.84,1375
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 1125/1/ج,17/11/2021,15340073,"1,025,000",808.07,1268
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 1125/3/ج,28/11/2021,15443572,"680,000",542.76,1253
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 214/2/ج,06/11/2021,15224814,"610,000",450,1356
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 660/1/ج,16/11/2021,15333874,"680,000",450,1511
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 678/2/ج,02/11/2021,15197741,"520,000",390,1333
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 678/3/ج,07/11/2021,15229696,"530,000",390,1359
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 678/4/ج,09/11/2021,15256963,"520,000",390,1333
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 711/ج,11/11/2021,15290371,"1,350,000",900,1500
جده,حي/البدو,مخطط/أخرى,قطعة بدون,14/11/2021,15300698,"1,000,000",800,1250
جده,حي/البريكه,مخطط/خ/ 4/ 24,قطعة 1231,01/11/2021,15165424,"110,000",660,167
جده,حي/البريكه,مخطط/خ/ 4/ 24,قطعة 1325,07/11/2021,15230938,"95,000",691.5,137
جده,حي/البريكه,مخطط/خ/ 4/ 24,قطعة 1348,07/11/2021,15223066,"50,000",652.5,77
جده,حي/البريكه,مخطط/خ/ 4/ 24,قطعة 1596,04/11/2021,15222419,"87,000",667,130
جده,حي/البريكه,مخطط/خ/ 4/ 24,قطعة 193,22/11/2021,15385571,"100,000",720,139
جده,حي/البريكه,مخطط/خ/ 4/ 24,قطعة 321,01/11/2021,15176365,"100,000",744,134
جده,حي/البريكه,مخطط/خ/ 4/ 24,قطعة 585,18/11/2021,15360543,"90,000",750,120
جده,حي/البريكه,مخطط/خ/ 4/ 24,قطعة 89,04/11/2021,15218319,"30,000",720,42
جده,حي/البساتين,مخطط/244/ ب/ المعدل,قطعة 585/أ,10/11/2021,15275167,"2,200,000",355.6,6187
جده,حي/البساتين,مخطط/244/ ب/ المعدل 2,قطعة 2260,08/11/2021,15250379,"3,594,654",764.82,4700
جده,حي/البساتين,مخطط/244/ ب/ المعدل 2,قطعة 2341/2,18/11/2021,15355109,"800,000",330,2424
جده,حي/البساتين,مخطط/298/ ب,قطعة 1566,07/11/2021,15238547,"3,250,000",750,4333
جده,حي/البساتين,مخطط/298/ ب,قطعة 1567,07/11/2021,15238570,"3,250,000",750,4333
جده,حي/البساتين,مخطط/298/ ب,قطعة 1839,25/11/2021,15424765,"2,475,000",637,3885
جده,حي/البساتين,مخطط/298/ ب,قطعة 2,23/11/2021,15400880,"1,912,053",493.9,3871
جده,حي/البساتين,مخطط/298/ ب,قطعة 2048,22/11/2021,15387382,"2,800,000",650,4308
جده,حي/البساتين,مخطط/298/ ب,قطعة 2130,28/11/2021,15439729,"1,870,000",550,3400
جده,حي/البساتين,مخطط/298/ ب,قطعة 2131,28/11/2021,15440384,"1,870,000",550,3400
جده,حي/البساتين,مخطط/298/ ب,قطعة 2132,28/11/2021,15439504,"1,854,700",545.5,3400
جده,حي/البساتين,مخطط/298/ ب,قطعة 2133,28/11/2021,15439957,"1,854,700",545.5,3400
جده,حي/البساتين,مخطط/298/ ب,قطعة 559/ب,11/11/2021,15286731,"910,000",299,3043
جده,حي/البساتين,مخطط/299/ ب,قطعة 258,28/11/2021,15439688,"3,000,000",745.5,4024
جده,حي/البساتين,مخطط/299/ ب,قطعة 87,20/11/2021,15363462,"6,600,000",690,9565
جده,حي/البشائر,مخطط/208/ ج/ س,قطعة 152,27/11/2021,15433535,"1,000,000",895.5,1117
جده,حي/البشائر,مخطط/208/ ج/ س,قطعة 34,04/11/2021,15221810,"1,200,000",895.5,1340
جده,حي/البشائر,مخطط/208/ ج/ س,قطعة 98/1,15/11/2021,15319625,"440,000",300,1467
جده,حي/البشائر,مخطط/208/ ج/ س,قطعة 98/2,22/11/2021,15388873,"440,000",300,1467
جده,حي/البشائر,مخطط/268/ ب,قطعة 1010/2/أ,10/11/2021,15279432,"370,000",312.5,1184
جده,حي/البشائر,مخطط/268/ ب,قطعة 1064/1/ب,14/11/2021,15306370,"400,000",375,1067
جده,حي/البشائر,مخطط/268/ ب,قطعة 1064/أ,15/11/2021,15320711,"600,000",625,960
جده,حي/البشائر,مخطط/268/ ب,قطعة 249/ب,16/11/2021,15333438,"650,000",625,1040
جده,حي/البشائر,مخطط/268/ ب,قطعة 250/ب,16/11/2021,15333421,"650,000",625,1040
جده,حي/البشائر,مخطط/268/ ب,قطعة 251/2/ب,22/11/2021,15385750,"350,000",312.5,1120
جده,حي/البشائر,مخطط/268/ ب,قطعة 271/أ,14/11/2021,15305911,"700,000",625,1120
جده,حي/البشائر,مخطط/268/ ب,قطعة 273/أ,02/11/2021,15198105,"625,000",625,1000
جده,حي/البشائر,مخطط/268/ ب,قطعة 274/أ,16/11/2021,15327328,"750,000",625,1200
جده,حي/البشائر,مخطط/268/ ب,قطعة 280/أ,22/11/2021,15390238,"650,000",625,1040
جده,حي/البشائر,مخطط/268/ ب,قطعة 281/أ,22/11/2021,15390331,"650,000",625,1040
جده,حي/البشائر,مخطط/268/ ب,قطعة 342/1/أ,15/11/2021,15315419,"400,000",312.5,1280
جده,حي/البشائر,مخطط/268/ ب,قطعة 422/ج,28/11/2021,15438349,"531,250",625,850
جده,حي/البشائر,مخطط/268/ ب,قطعة 424/ج,22/11/2021,15368349,"531,250",625,850
جده,حي/البشائر,مخطط/268/ ب,قطعة 641/ج,24/11/2021,15403319,"700,000",726.24,964
جده,حي/البشائر,مخطط/268/ ب,قطعة 672/ب,28/11/2021,15431373,"700,000",625,1120
جده,حي/البشائر,مخطط/268/ ب,قطعة 696/1/أ,01/11/2021,15177657,"380,000",312.5,1216
جده,حي/البشائر,مخطط/268/ ب,قطعة 697/2/ج,16/11/2021,15330767,"392,000",312.5,1254
جده,حي/البشائر,مخطط/268/ ب,قطعة 709/1/ب,01/11/2021,15179735,"540,000",450,1200
جده,حي/البشائر,مخطط/268/ ب,قطعة 715/1/ب,17/11/2021,15347078,"320,000",312.5,1024
جده,حي/البشائر,مخطط/268/ ب,قطعة 739/1/أ,03/11/2021,15210992,"850,000",312.5,2720
جده,حي/البشائر,مخطط/268/ ب,قطعة 739/2/أ,04/11/2021,15222157,"850,000",312.5,2720
جده,حي/البشائر,مخطط/268/ ب,قطعة 781/ج,30/11/2021,15471184,"785,000",625,1256
جده,حي/البشائر,مخطط/268/ ب,قطعة 825/1/ج,23/11/2021,15390193,"400,000",300,1333
جده,حي/البغدادية الغربية,مخطط/3/ 103/ ع,قطعة 6,16/11/2021,15333031,"1,100,000",361,3047
جده,حي/البلد,مخطط/أخرى,قطعة بدون,03/11/2021,15208226,"400,000",173,2312
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 1253/أ,23/11/2021,15397770,"245,000",900,272
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 1253/أ,28/11/2021,15432442,"290,000",900,322
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 2187/ب,25/11/2021,15424950,"90,000",900,100
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 227/2/أ,24/11/2021,15403805,"170,000",445.5,382
