المدن المدينة,تفاصيل الصفقات الحي,تفاصيل الصفقات المخطط,تفاصيل الصفقات عدد ا…,تفاصيل الصفقات التار…,تفاصيل الصفقات (رقم…,السعر بالريال السعودي,المساحة بالمتر المربع,سعر المتر المربع
جده,حي/الخمرة,مخطط/134/ أ/ 1400هـ,عدد العقارات 2-أول ق…,2022-01-25,16014504,"ر.س.‏ 1,000,000",800.0,1250
جده,حي/الخمرة,مخطط/134/ أ/ 1400هـ,عدد العقارات 2-أول ق…,2022-01-10,15876080,"ر.س.‏ 1,000,000",800.0,1250
جده,حي/الخمرة,مخطط/134/ أ/ 1400هـ,عدد العقارات 2-أول ق…,2022-01-11,15888403,"ر.س.‏ 1,300,000",800.0,1625
جده,حي/الخمرة,مخطط/134/ أ/ 1400هـ,عدد العقارات 3-أول ق…,2022-01-27,16032734,"ر.س.‏ 1,570,000",1200.0,1308
جده,حي/الخمرة,مخطط/368/ ج/ ص,قطعة 216,2022-01-17,15931010,"ر.س.‏ 2,893,179",3403.74,850
جده,حي/الخمرة,مخطط/368/ ج/ ص,قطعة 217,2022-01-17,15931195,"ر.س.‏ 2,907,850",3421.0,850
جده,حي/الخوارم,مخطط/3373/س المعدل,قطعة د211,2022-01-04,15820090,"ر.س.‏ 50,000",500.0,100
جده,حي/الخوارم,مخطط/3373/س المعدل,قطعة د317,2022-01-06,15839954,"ر.س.‏ 15,000",500.0,30
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 10/1/2/ح,2022-01-16,15920284,"ر.س.‏ 300,000",449.5,667
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 1019/2/ح,2022-01-16,15920531,"ر.س.‏ 450,000",960.93,468
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 1019/2/ح,2022-01-19,15956709,"ر.س.‏ 550,000",960.93,572
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 128/2/ب,2022-01-25,16011647,"ر.س.‏ 500,000",750.0,667
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 139/2/د,2022-01-27,16039634,"ر.س.‏ 525,000",737.5,712
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 1422/1/2/ح,2022-01-08,15851189,"ر.س.‏ 275,000",434.0,634
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 2258/2/ز,2022-01-27,16036581,"ر.س.‏ 410,000",620.0,661
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 233/2/2/ح,2022-01-16,15922226,"ر.س.‏ 300,000",434.0,691
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 2382/2/ز,2022-01-09,15856964,"ر.س.‏ 380,000",620.0,613
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 2421/2/ز,2022-01-27,16034646,"ر.س.‏ 400,000",620.0,645
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 257/2/ح,2022-01-06,15836188,"ر.س.‏ 500,000",868.0,576
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 258/2/ح,2022-01-05,15836046,"ر.س.‏ 500,000",868.0,576
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 32/2/ب,2022-01-23,15975368,"ر.س.‏ 430,000",750.0,573
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 415/2/ح,2022-01-02,15797462,"ر.س.‏ 510,000",899.0,567
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 536/1/2/ح,2022-01-30,16053614,"ر.س.‏ 300,000",434.0,691
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 548/2/ز,2022-01-11,15887646,"ر.س.‏ 350,000",620.0,565
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 548/2/ز,2022-01-26,16014671,"ر.س.‏ 390,000",620.0,629
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 558/2/ج,2022-01-31,16061245,"ر.س.‏ 500,000",750.0,667
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 63/2/د,2022-01-16,15909071,"ر.س.‏ 390,000",750.0,520
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 742/2/ح,2022-01-11,15883702,"ر.س.‏ 475,000",868.0,547
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 744/2/ح,2022-01-11,15883672,"ر.س.‏ 475,000",868.0,547
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 855/2/ز,2022-01-10,15861615,"ر.س.‏ 415,000",615.5,674
جده,حي/الربوه,مخطط/3/ 334/ ع,قطعة 78/هـ,2022-01-30,16045026,"ر.س.‏ 2,500,000",572.0,4371
جده,حي/الربوه,مخطط/3/ 335/ ع/ المع…,قطعة 56/ز,2022-01-11,15887693,"ر.س.‏ 2,300,000",525.0,4381
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 131/ز,2022-01-07,15850744,"ر.س.‏ 1,462,500",575.0,2543
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 176/ج,2022-01-13,15899185,"ر.س.‏ 2,000,000",840.0,2381
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 186/ى,2022-01-18,15939309,"ر.س.‏ 1,950,000",625.0,3120
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 32/أ/1,2022-01-26,16020763,"ر.س.‏ 400,000",255.0,1569
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 330/أ/1,2022-01-30,16053793,"ر.س.‏ 880,000",242.32,3632
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 344/أ,2022-01-24,15993898,"ر.س.‏ 2,300,000",700.0,3286
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 406/أ,2022-01-20,15967575,"ر.س.‏ 2,000,000",700.0,2857
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 729/أ/1,2022-01-25,16014443,"ر.س.‏ 800,000",202.5,3951
جده,حي/الربيع,مخطط/244/ ج/ س,قطعة 443/3/1أ,2022-01-20,15962272,"ر.س.‏ 500,000",620.0,806
جده,حي/الربيع,مخطط/244/ ج/ س,قطعة 443/4/1أ,2022-01-20,15962689,"ر.س.‏ 500,000",620.0,806
جده,حي/الربيع,مخطط/244/ ج/ س,قطعة 527/2/1/أ,2022-01-23,15982958,"ر.س.‏ 270,000",341.0,792
جده,حي/الرحاب,مخطط/منح/ 2,قطعة 898,2022-01-19,15952190,"ر.س.‏ 545,000",660.0,826
جده,حي/الرحاب,مخطط/منح/ 6,قطعة 197,2022-01-10,15874680,"ر.س.‏ 3,400,000",1220.0,2787
جده,حي/الرحاب,مخطط/منح/ 6,قطعة 537/29,2022-01-16,15914613,"ر.س.‏ 3,500,000",940.5,3721
جده,حي/الرحاب,مخطط/منح/ 6,عدد العقارات 2-أول ق…,2022-01-05,15834730,"ر.س.‏ 1,000,000",2460.0,407
جده,حي/الرحمانية,مخطط/269/ ب,قطعة 170/1/د,2022-01-13,15908877,"ر.س.‏ 1,400,000",315.0,4444
جده,حي/الرحمانية,مخطط/269/ ب,قطعة 324/د,2022-01-20,15937077,"ر.س.‏ 980,000",500.0,1960
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 107/ج,2022-01-25,16011904,"ر.س.‏ 770,000",575.0,1339
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1080/ج,2022-01-25,16002914,"ر.س.‏ 630,000",600.0,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1080/ج,2022-01-26,16021966,"ر.س.‏ 700,000",600.0,1167
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1081/ج,2022-01-25,16002931,"ر.س.‏ 630,000",600.0,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1082/ج,2022-01-25,16003007,"ر.س.‏ 630,000",600.0,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1082/ج,2022-01-30,16054400,"ر.س.‏ 700,000",600.0,1167
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1084/ج,2022-01-25,16002954,"ر.س.‏ 630,000",600.0,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1084/ج,2022-01-30,16053840,"ر.س.‏ 700,000",600.0,1167
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1085/ج,2022-01-25,16002966,"ر.س.‏ 630,000",600.0,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1086/ج,2022-01-25,16002969,"ر.س.‏ 630,000",600.0,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1086/ج,2022-01-30,16054345,"ر.س.‏ 700,000",600.0,1167
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1087/ج,2022-01-25,16002991,"ر.س.‏ 630,000",600.0,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1088/ج,2022-01-25,16002944,"ر.س.‏ 630,000",600.0,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1088/ج,2022-01-30,16054344,"ر.س.‏ 700,000",600.0,1167
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 112/ج,2022-01-23,15978386,"ر.س.‏ 690,000",575.0,1200
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1168/ج,2022-01-30,16054563,"ر.س.‏ 700,000",600.0,1167
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 123/ب,2022-01-10,15874771,"ر.س.‏ 950,000",600.0,1583
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 124/ب,2022-01-10,15874851,"ر.س.‏ 950,000",600.0,1583
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 127/ب,2022-01-18,15940186,"ر.س.‏ 950,000",600.0,1583
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1284/1/أ,2022-01-03,15805256,"ر.س.‏ 1,875,000",400.0,4688
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1286/2/أ,2022-01-31,16069313,"ر.س.‏ 1,850,000",412.5,4485
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 136/ب,2022-01-23,15976514,"ر.س.‏ 1,150,000",737.5,1559
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1467/ج,2022-01-02,15799580,"ر.س.‏ 780,000",600.0,1300
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1469/ج,2022-01-02,15799618,"ر.س.‏ 780,000",600.0,1300
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1472/ج,2022-01-11,15887800,"ر.س.‏ 1,100,000",812.5,1354
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1473/ج,2022-01-11,15887793,"ر.س.‏ 1,100,000",812.5,1354
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1495/ج,2022-01-30,16054471,"ر.س.‏ 1,125,000",812.5,1385
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1497/ج,2022-01-30,16054548,"ر.س.‏ 1,125,000",812.5,1385
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1640/ج,2022-01-09,15862287,"ر.س.‏ 660,000",600.0,1100
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1641/ج,2022-01-09,15862309,"ر.س.‏ 660,000",600.0,1100
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1642/ج,2022-01-09,15862342,"ر.س.‏ 660,000",600.0,1100
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1643/ج,2022-01-09,15862269,"ر.س.‏ 660,000",600.0,1100
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1644/ج,2022-01-09,15862344,"ر.س.‏ 660,000",600.0,1100
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 256/ج,2022-01-06,15849580,"ر.س.‏ 1,600,000",600.0,2667
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 258/ج,2022-01-06,15849652,"ر.س.‏ 1,600,000",600.0,2667
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 259/ج,2022-01-06,15849632,"ر.س.‏ 810,000",600.0,1350
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 260/ج,2022-01-06,15849665,"ر.س.‏ 810,000",600.0,1350
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 261/ج,2022-01-07,15849705,"ر.س.‏ 810,000",600.0,1350
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 262/ج,2022-01-07,15849725,"ر.س.‏ 810,000",600.0,1350
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 263/ج,2022-01-07,15849716,"ر.س.‏ 810,000",600.0,1350
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 264/ج,2022-01-07,15849717,"ر.س.‏ 1,010,000",737.5,1369
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 265/ج,2022-01-07,15849749,"ر.س.‏ 810,000",600.0,1350
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 266/ج,2022-01-07,15849721,"ر.س.‏ 1,010,000",737.5,1369
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 274/أ,2022-01-12,15893768,"ر.س.‏ 1,000,000",600.0,1667
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 315/ج,2022-01-02,15798238,"ر.س.‏ 870,000",600.0,1450
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 479/ج,2022-01-30,16052949,"ر.س.‏ 860,000",600.0,1433
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 495/1/د,2022-01-18,15946902,"ر.س.‏ 1,600,000",300.0,5333
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 566/ب,2022-01-09,15861523,"ر.س.‏ 830,000",500.0,1660
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 643/ج,2022-01-16,15921358,"ر.س.‏ 700,000",550.0,1273
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 644/ج,2022-01-26,16021786,"ر.س.‏ 750,000",600.0,1250
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 655/ج,2022-01-03,15811649,"ر.س.‏ 750,000",550.0,1364
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 698/ج,2022-01-27,16033379,"ر.س.‏ 805,000",600.0,1342
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 701/ج,2022-01-04,15817045,"ر.س.‏ 805,000",600.0,1342
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 705/ج,2022-01-09,15855730,"ر.س.‏ 805,000",600.0,1342
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 706/ج,2022-01-09,15855444,"ر.س.‏ 805,000",600.0,1342
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 709/ج,2022-01-05,15832540,"ر.س.‏ 805,000",600.0,1342
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 71/د,2022-01-26,16020241,"ر.س.‏ 430,000",709.47,606
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 710/ج,2022-01-30,16052344,"ر.س.‏ 805,000",600.0,1342
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 887/أ,2022-01-10,15873856,"ر.س.‏ 2,500,000",815.22,3067
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 994/أ,2022-01-31,16068452,"ر.س.‏ 850,000",550.0,1545
جده,حي/الرغامة,مخطط/183/ ب,قطعة 136,2022-01-04,15818134,"ر.س.‏ 655,000",590.0,1110
جده,حي/الرغامة,مخطط/25/ س/ ت,قطعة 1/أ,2022-01-10,15868805,"ر.س.‏ 130,382",658.19,198
جده,حي/الرغامة,مخطط/341/ ج/ س,قطعة 139,2022-01-05,15836686,"ر.س.‏ 2,200,000",1600.0,1375
جده,حي/الرغامة,مخطط/341/ ج/ س,قطعة 267,2022-01-11,15882320,"ر.س.‏ 2,000,000",780.0,2564
جده,حي/الرغامة,مخطط/456/ ج/ س,قطعة 55,2022-01-16,15920689,"ر.س.‏ 750,000",591.95,1267
جده,حي/الرغامة,مخطط/456/ ج/ س,قطعة 67,2022-01-01,15791323,"ر.س.‏ 650,000",600.0,1083
جده,حي/الرغامة,مخطط/48/ ب,قطعة 190,2022-01-27,16039747,"ر.س.‏ 1,500,000",750.0,2000
جده,حي/الرغامة,مخطط/48/ ب,قطعة 202,2022-01-16,15920680,"ر.س.‏ 850,000",700.0,1214
جده,حي/الرغامة شرق الخط…,مخطط/341/ ج/ س,قطعة 22,2022-01-04,15823083,"ر.س.‏ 1,800,000",735.0,2449
جده,حي/الروابى,مخطط/14/ 101/ ب/ الم…,قطعة 205,2022-01-02,15798842,"ر.س.‏ 2,126,700",625.5,3400
جده,حي/الروابى,مخطط/14/ 101/ ب/ الم…,قطعة 213,2022-01-02,15798887,"ر.س.‏ 2,126,700",625.5,3400
جده,حي/الروابى,مخطط/14/ 101/ ب/ الم…,قطعة 523,2022-01-06,15849045,"ر.س.‏ 4,700,000",630.0,7460
جده,حي/الروابى,مخطط/أخرى,قطعة بدون,2022-01-11,15877820,"ر.س.‏ 570,000",125.56,4540
جده,حي/الروضة,مخطط/124/ ب,قطعة 12,2022-01-09,15853451,"ر.س.‏ 540,000",116.0,4655
جده,حي/الروضة,مخطط/131/ ب,قطعة 14,2022-01-09,15859484,"ر.س.‏ 7,832,000",1419.3,5518
جده,حي/الروضة,مخطط/3/ 341/ ع,قطعة 15,2022-01-31,16062830,"ر.س.‏ 252,000",411.4,613
جده,حي/الروضة,مخطط/3/ 514/ ع,قطعة 4,2022-01-26,16017896,"ر.س.‏ 766,000",562.5,1362
جده,حي/الروضة,مخطط/3/ 56/ ع,قطعة 108,2022-01-17,15935083,"ر.س.‏ 3,677,133",517.5,7106
جده,حي/الروضة,مخطط/3/ 56/ ع,قطعة 54,2022-01-06,15848881,"ر.س.‏ 2,358,000",513.0,4596
جده,حي/الروضة,مخطط/3/ 75/ ع,قطعة 2,2022-01-25,16014770,"ر.س.‏ 2,357,500",529.0,4457
جده,حي/الروضة,مخطط/317/ ب,قطعة 73,2022-01-22,15975648,"ر.س.‏ 2,000,000",600.0,3333
جده,حي/الروضة,مخطط/317/ ب,قطعة 75,2022-01-24,15997493,"ر.س.‏ 3,500,000",600.0,5833
جده,حي/الروضة,مخطط/أخرى,قطعة 4,2022-01-25,16014813,"ر.س.‏ 3,000,000",625.0,4800
جده,حي/الروضة,مخطط/أخرى,قطعة بدون,2022-01-13,15908143,"ر.س.‏ 8,000,000",1245.5,6423
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1018/ب,2022-01-03,15810574,"ر.س.‏ 727,500",841.17,865
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1033/1/ج,2022-01-09,15862929,"ر.س.‏ 425,000",310.0,1371
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1033/2/ج,2022-01-09,15862962,"ر.س.‏ 425,000",310.5,1369
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1040/هـ,2022-01-26,16026599,"ر.س.‏ 500,000",620.5,806
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1053/ب,2022-01-31,16068429,"ر.س.‏ 1,180,000",900.0,1311
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1118/ج,2022-01-27,16038946,"ر.س.‏ 700,000",625.0,1120
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1156/ب,2022-01-02,15798125,"ر.س.‏ 700,000",900.0,778
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1163/أ,2022-01-16,15921312,"ر.س.‏ 900,000",907.5,992
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1180/أ,2022-01-17,15936108,"ر.س.‏ 720,000",900.0,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 119/هـ,2022-01-11,15882924,"ر.س.‏ 600,000",625.0,960
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1208/و,2022-01-20,15967471,"ر.س.‏ 530,000",625.0,848
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1215/1/و,2022-01-28,16041179,"ر.س.‏ 370,000",308.0,1201
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1221/و,2022-01-18,15949258,"ر.س.‏ 530,000",625.0,848
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1323/ج,2022-01-10,15875417,"ر.س.‏ 650,000",625.0,1040
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1390/أ,2022-01-18,15942496,"ر.س.‏ 750,000",900.0,833
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1409/ج,2022-01-05,15836548,"ر.س.‏ 700,000",625.0,1120
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1416/ج,2022-01-04,15820350,"ر.س.‏ 700,000",625.0,1120
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1421/د,2022-01-25,16009059,"ر.س.‏ 700,000",620.5,1128
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1443/أ,2022-01-10,15875285,"ر.س.‏ 950,000",907.5,1047
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1533/و,2022-01-11,15887447,"ر.س.‏ 500,000",625.0,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1534/و,2022-01-04,15817737,"ر.س.‏ 500,000",625.0,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1549/هـ,2022-01-30,16048034,"ر.س.‏ 500,000",578.12,865
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1579/هـ,2022-01-31,16062019,"ر.س.‏ 600,000",625.0,960
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1582/1/ج,2022-01-16,15920720,"ر.س.‏ 450,000",343.17,1311
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1600/د,2022-01-06,15844345,"ر.س.‏ 390,000",625.0,624
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1617/ج,2022-01-25,16014920,"ر.س.‏ 740,000",642.18,1152
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1669/1/و,2022-01-27,16034849,"ر.س.‏ 350,000",310.5,1127
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1669/2/و,2022-01-30,16054431,"ر.س.‏ 343,000",310.0,1106
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1690/و,2022-01-26,16027453,"ر.س.‏ 500,000",625.0,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1798/و,2022-01-25,16015668,"ر.س.‏ 400,000",625.0,640
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1843/د,2022-01-18,15945541,"ر.س.‏ 600,000",625.0,960
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2010/و,2022-01-19,15956905,"ر.س.‏ 500,000",625.0,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2027/د,2022-01-30,16052965,"ر.س.‏ 450,000",578.12,778
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 206/ج,2022-01-20,15973555,"ر.س.‏ 800,000",620.5,1289
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 207/ب,2022-01-30,16052402,"ر.س.‏ 900,000",907.5,992
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 220/ب,2022-01-30,16052935,"ر.س.‏ 800,000",900.0,889
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2201/و,2022-01-26,16027513,"ر.س.‏ 500,000",578.12,865
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2220/و,2022-01-17,15936180,"ر.س.‏ 550,000",625.0,880
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2280/1/و,2022-01-25,16014824,"ر.س.‏ 380,000",308.0,1234
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2280/2/و,2022-01-26,16025970,"ر.س.‏ 350,000",312.5,1120
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 235/هـ,2022-01-06,15846799,"ر.س.‏ 600,000",625.0,960
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2353/د,2022-01-24,15997104,"ر.س.‏ 520,000",625.0,832
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 236/ب,2022-01-23,15980695,"ر.س.‏ 1,200,000",1105.5,1085
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 236/و,2022-01-09,15857792,"ر.س.‏ 580,000",625.0,928
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2369/هـ,2022-01-26,16026752,"ر.س.‏ 550,000",625.0,880
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2396/د,2022-01-31,16069535,"ر.س.‏ 248,000",271.93,912
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2420/د,2022-01-09,15856527,"ر.س.‏ 400,000",578.12,692
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2421/هـ,2022-01-25,16014752,"ر.س.‏ 600,000",625.0,960
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2444/هـ,2022-01-20,15956692,"ر.س.‏ 570,000",625.0,912
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 249/أ,2022-01-06,15842309,"ر.س.‏ 750,000",900.0,833
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2498/د,2022-01-17,15937523,"ر.س.‏ 500,000",625.0,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2501/د,2022-01-09,15856238,"ر.س.‏ 490,000",625.0,784
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2509/هـ,2022-01-10,15874781,"ر.س.‏ 530,000",625.0,848
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2577/هـ,2022-01-25,16014613,"ر.س.‏ 450,000",625.0,720
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 265/هـ,2022-01-04,15823316,"ر.س.‏ 400,000",625.0,640
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2695/هـ,2022-01-25,16015015,"ر.س.‏ 600,000",625.0,960
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2727/هـ,2022-01-03,15804951,"ر.س.‏ 500,000",625.0,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2760/هـ,2022-01-23,15980112,"ر.س.‏ 550,000",625.0,880
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2768/هـ,2022-01-06,15843767,"ر.س.‏ 300,000",625.0,480
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 290/و,2022-01-09,15855854,"ر.س.‏ 400,000",625.0,640
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2904/هـ,2022-01-20,15971062,"ر.س.‏ 500,000",900.0,556
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 347/ب,2022-01-08,15851185,"ر.س.‏ 800,000",900.0,889
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 365/ج,2022-01-27,16038984,"ر.س.‏ 730,000",625.0,1168
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 374/ب,2022-01-25,16011495,"ر.س.‏ 688,201",900.0,765
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 381/د,2022-01-19,15960685,"ر.س.‏ 650,000",625.0,1040
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 396/1/ب,2022-01-02,15793890,"ر.س.‏ 400,000",450.0,889
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 401/ب,2022-01-01,15791389,"ر.س.‏ 750,000",900.0,833
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 424/د,2022-01-20,15966748,"ر.س.‏ 500,000",625.0,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 431/ب,2022-01-27,16038887,"ر.س.‏ 750,000",900.0,833
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 435/أ,2022-01-30,16043789,"ر.س.‏ 650,000",900.0,722
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 489/أ,2022-01-13,15908608,"ر.س.‏ 750,000",900.0,833
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 52/ج,2022-01-18,15945951,"ر.س.‏ 700,000",625.0,1120
