المدن المدينة,تفاصيل الصفقات الحي,تفاصيل الصفقات المخطط,تفاصيل الصفقات عدد ا…,تفاصيل الصفقات التار…,تفاصيل الصفقات (رقم…,السعر بالريال السعودي,المساحة بالمتر المربع,سعر المتر المربع
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1041/1/و,2022-01-04,15822176,"ر.س.‏ 625,000",900.0,694
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1051/1/ى,2022-01-18,15942657,"ر.س.‏ 770,000",900.0,856
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1080/2/أ,2022-01-17,15921387,"ر.س.‏ 450,000",750.0,600
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1080/2/أ,2022-01-23,15974823,"ر.س.‏ 530,000",750.0,707
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1083/ب/2/ل,2022-01-02,15800013,"ر.س.‏ 240,000",449.5,534
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1089/2/س,2022-01-26,16015776,"ر.س.‏ 490,000",899.0,545
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1097/2/ف,2022-01-03,15811679,"ر.س.‏ 400,000",900.0,444
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1117/2/س,2022-01-23,15986056,"ر.س.‏ 500,000",899.0,556
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1130/2/2/س,2022-01-12,15888176,"ر.س.‏ 250,000",449.5,556
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1135/1/و,2022-01-10,15874789,"ر.س.‏ 645,000",895.5,720
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1145/2/ز,2022-01-23,15986716,"ر.س.‏ 315,000",620.0,508
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1145/2/ف,2022-01-23,15975253,"ر.س.‏ 440,000",900.0,489
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1146/2/س,2022-01-30,16041295,"ر.س.‏ 560,000",909.09,616
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1150/2/ص,2022-01-25,16011544,"ر.س.‏ 370,000",621.85,595
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1152/2/ن,2022-01-31,16061509,"ر.س.‏ 400,000",620.0,645
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1154/1/هـ,2022-01-27,16036511,"ر.س.‏ 680,000",895.5,759
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1178/1/ى,2022-01-02,15799531,"ر.س.‏ 800,000",887.5,901
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1182/1/ص,2022-01-12,15888321,"ر.س.‏ 375,000",620.0,605
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1185/2/ص,2022-01-18,15949282,"ر.س.‏ 370,000",662.93,558
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1187/2/ر,2022-01-23,15973806,"ر.س.‏ 450,000",900.0,500
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1187/2/ف,2022-01-02,15791443,"ر.س.‏ 400,000",900.0,444
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1199/2/ن,2022-01-26,16026595,"ر.س.‏ 390,000",620.0,629
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1204/1/ع,2022-01-30,16053029,"ر.س.‏ 750,000",900.0,833
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1205/2/ز,2022-01-18,15911444,"ر.س.‏ 315,000",620.0,508
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1205/2/ز,2022-01-25,16003051,"ر.س.‏ 370,000",620.0,597
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1212/1/ط,2022-01-31,16050273,"ر.س.‏ 650,000",837.0,777
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1219/2/ز,2022-01-12,15893884,"ر.س.‏ 330,000",620.0,532
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1219/2/ز,2022-01-24,15988158,"ر.س.‏ 375,000",620.0,605
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1225/1/هـ,2022-01-23,15962682,"ر.س.‏ 700,000",900.0,778
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1231/1/ك,2022-01-27,16039866,"ر.س.‏ 630,000",868.0,726
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1235/1/ع,2022-01-23,15975972,"ر.س.‏ 780,000",900.0,867
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1244/2/ن,2022-01-30,16041431,"ر.س.‏ 450,000",615.5,731
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 126/2/ح,2022-01-20,15962016,"ر.س.‏ 300,000",863.5,347
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1269/2/ل,2022-01-18,15949538,"ر.س.‏ 420,000",899.0,467
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1269/2/ل,2022-01-20,15962077,"ر.س.‏ 475,000",899.0,528
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1281/2/2/س,2022-01-02,15790948,"ر.س.‏ 225,000",449.5,501
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1285/2/و,2022-01-10,15861432,"ر.س.‏ 345,000",620.0,556
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1287/1/1/هـ,2022-01-30,16042017,"ر.س.‏ 365,000",418.5,872
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1287/2/1/هـ,2022-01-26,16017012,"ر.س.‏ 350,000",418.5,836
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1287/2/ل,2022-01-13,15902365,"ر.س.‏ 450,000",899.0,501
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1292/1/هـ,2022-01-30,16047046,"ر.س.‏ 700,000",868.0,806
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1298/2/ر,2022-01-05,15822756,"ر.س.‏ 400,000",900.0,444
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1301/1/1/ط,2022-01-04,15823167,"ر.س.‏ 340,000",418.5,812
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 132/1/ى,2022-01-31,16064902,"ر.س.‏ 720,000",915.03,787
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1320/1/ش,2022-01-02,15798128,"ر.س.‏ 750,000",900.0,833
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1322/1/ك,2022-01-27,16039850,"ر.س.‏ 630,000",837.0,753
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 133/1/هـ,2022-01-31,16065101,"ر.س.‏ 520,000",763.22,681
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1333/1/هـ,2022-01-11,15885320,"ر.س.‏ 572,000",810.0,706
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1333/1/هـ,2022-01-30,16049049,"ر.س.‏ 660,000",810.0,815
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1339/2/م,2022-01-25,16011627,"ر.س.‏ 400,000",620.0,645
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 135/2/1/ى,2022-01-20,15973066,"ر.س.‏ 360,000",442.36,814
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1359/2/ر,2022-01-20,15968958,"ر.س.‏ 500,000",895.5,558
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1361/2/ر,2022-01-18,15948449,"ر.س.‏ 440,000",900.0,489
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1378/2/ل,2022-01-11,15887759,"ر.س.‏ 440,000",837.0,526
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1388/2/ر,2022-01-09,15854453,"ر.س.‏ 395,000",900.0,439
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1388/2/ر,2022-01-25,16015053,"ر.س.‏ 460,000",900.0,511
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1388/2/ص,2022-01-17,15929795,"ر.س.‏ 335,000",620.0,540
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 139/2/ر,2022-01-05,15834696,"ر.س.‏ 425,000",737.5,576
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 140/2/د,2022-01-01,15791248,"ر.س.‏ 425,000",745.5,570
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 140/2/د,2022-01-10,15875430,"ر.س.‏ 500,000",745.5,671
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1412/2/ل,2022-01-02,15798841,"ر.س.‏ 420,000",868.0,484
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1416/1/هـ,2022-01-19,15962612,"ر.س.‏ 600,000",837.0,717
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1432/2/ك,2022-01-23,15973955,"ر.س.‏ 440,000",615.5,715
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1439/2/س/ب,2022-01-06,15836925,"ر.س.‏ 235,000",434.0,541
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1460/2/ف,2022-01-30,16041517,"ر.س.‏ 500,000",900.0,556
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1464/1/ع,2022-01-30,16053073,"ر.س.‏ 750,000",900.0,833
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1475/2/س,2022-01-27,16031403,"ر.س.‏ 600,000",863.5,695
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1481/2/ل,2022-01-25,16014449,"ر.س.‏ 500,000",868.0,576
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1483/2/ص,2022-01-25,16014798,"ر.س.‏ 370,000",620.0,597
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1491/2/ن,2022-01-27,16038677,"ر.س.‏ 450,000",725.99,620
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1495/2/ل,2022-01-12,15893519,"ر.س.‏ 480,000",863.5,556
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 150/1/ى,2022-01-27,16027782,"ر.س.‏ 850,000",972.58,874
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 151/1/ت,2022-01-10,15869961,"ر.س.‏ 650,000",764.61,850
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1515/2/ل,2022-01-24,15988092,"ر.س.‏ 540,000",863.5,625
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 152/2/ف,2022-01-27,16039265,"ر.س.‏ 320,000",900.0,356
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1523/1/2/ر,2022-01-13,15908604,"ر.س.‏ 215,000",450.0,478
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1537/2/و,2022-01-18,15945453,"ر.س.‏ 380,000",620.0,613
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1546/2/1/هـ,2022-01-31,16069076,"ر.س.‏ 265,000",325.5,814
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1550/1/هـ,2022-01-03,15808356,"ر.س.‏ 650,000",806.0,806
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1551/1/هـ,2022-01-03,15807943,"ر.س.‏ 650,000",806.0,806
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1557/ب/2/ح,2022-01-04,15822956,"ر.س.‏ 240,000",449.5,534
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1564/2/س,2022-01-18,15950309,"ر.س.‏ 500,000",992.0,504
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1578/2/ف,2022-01-03,15811211,"ر.س.‏ 440,000",900.0,489
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1609/2/ر,2022-01-06,15836803,"ر.س.‏ 400,000",900.0,444
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1609/2/ر,2022-01-26,16016280,"ر.س.‏ 460,000",900.0,511
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1615/2/ف,2022-01-18,15945677,"ر.س.‏ 420,000",900.0,467
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1618/1/2/ر,2022-01-02,15791565,"ر.س.‏ 230,000",450.0,511
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1623/2/ص,2022-01-18,15949729,"ر.س.‏ 350,000",620.0,565
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1631/2/م,2022-01-30,16052825,"ر.س.‏ 250,000",620.0,403
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1655/2/س,2022-01-03,15789649,"ر.س.‏ 425,000",899.0,473
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1679/2/ر,2022-01-11,15884170,"ر.س.‏ 400,000",900.0,444
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 170/1/ع,2022-01-06,15845868,"ر.س.‏ 355,000",900.0,394
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1703/2/ح,2022-01-19,15955506,"ر.س.‏ 555,000",863.5,643
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1712/2/س,2022-01-06,15837369,"ر.س.‏ 430,000",826.84,520
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1716/2/ح,2022-01-06,15848567,"ر.س.‏ 400,000",868.0,461
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1738/1/2/ح,2022-01-05,15836270,"ر.س.‏ 280,000",429.5,652
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1738/2/2/ح,2022-01-27,16026773,"ر.س.‏ 270,000",434.0,622
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1738/2/2/ح,2022-01-31,16054965,"ر.س.‏ 340,000",434.0,783
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1745/2/ر,2022-01-06,15836861,"ر.س.‏ 400,000",900.0,444
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1745/2/ر,2022-01-19,15950068,"ر.س.‏ 450,000",900.0,500
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1757/2/ر,2022-01-11,15884996,"ر.س.‏ 450,000",895.5,503
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1760/2/ر,2022-01-23,15987555,"ر.س.‏ 300,000",900.0,333
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 179/1/و,2022-01-27,16035424,"ر.س.‏ 630,000",806.0,782
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1794/2/س,2022-01-27,16027373,"ر.س.‏ 500,000",899.0,556
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1837/2/س,2022-01-05,15823842,"ر.س.‏ 405,000",868.0,467
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1837/2/س,2022-01-09,15856081,"ر.س.‏ 450,000",868.0,518
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1859/2/ر,2022-01-10,15876323,"ر.س.‏ 380,000",850.0,447
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1862/2/و,2022-01-30,16053848,"ر.س.‏ 400,000",620.0,645
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1894/2/ر,2022-01-05,15811435,"ر.س.‏ 400,000",900.0,444
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 190/2/ك,2022-01-17,15911580,"ر.س.‏ 390,000",615.5,634
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1907/2/و,2022-01-04,15822205,"ر.س.‏ 330,000",620.0,532
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1935/2/ن,2022-01-30,16052959,"ر.س.‏ 400,000",620.0,645
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1948/2/ك,2022-01-03,15811691,"ر.س.‏ 350,000",620.0,565
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1948/2/ك,2022-01-30,16041621,"ر.س.‏ 410,000",620.0,661
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1955/2/ن,2022-01-08,15851151,"ر.س.‏ 150,000",620.0,242
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1975/2/ن,2022-01-18,15937578,"ر.س.‏ 380,000",615.5,617
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1975/2/ن,2022-01-25,15996676,"ر.س.‏ 450,000",615.5,731
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1985/2/ف,2022-01-11,15873040,"ر.س.‏ 450,000",900.0,500
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1985/2/ن,2022-01-10,15869314,"ر.س.‏ 350,000",620.0,565
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1986/2/ف,2022-01-19,15911548,"ر.س.‏ 370,000",900.0,411
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2023/2/ك,2022-01-13,15898412,"ر.س.‏ 340,000",620.0,548
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2023/2/ك,2022-01-20,15961578,"ر.س.‏ 385,000",620.0,621
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2031/2/ن,2022-01-11,15876616,"ر.س.‏ 360,000",620.0,581
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2065/2/ر,2022-01-09,15855902,"ر.س.‏ 450,000",895.5,503
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2096/2/ك,2022-01-23,15981229,"ر.س.‏ 350,000",620.0,565
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 21/1/ت,2022-01-25,16002965,"ر.س.‏ 700,000",900.0,778
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2114/2/ر,2022-01-25,16008298,"ر.س.‏ 405,000",900.0,450
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2148/2/ن,2022-01-13,15902532,"ر.س.‏ 350,000",620.0,565
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2163/2/ر,2022-01-25,16014584,"ر.س.‏ 450,000",900.0,500
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2174/2/ن,2022-01-08,15851175,"ر.س.‏ 360,000",615.5,585
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2213/2/ف,2022-01-11,15876062,"ر.س.‏ 500,000",895.5,558
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2214/2/ر,2022-01-23,15962824,"ر.س.‏ 440,000",900.0,489
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2214/2/ف,2022-01-11,15876188,"ر.س.‏ 500,000",895.5,558
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2223/1/م,2022-01-21,15975137,"ر.س.‏ 595,000",900.0,661
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2246/2/ف,2022-01-23,15982907,"ر.س.‏ 380,000",900.0,422
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2246/2/ف,2022-01-27,16038286,"ر.س.‏ 470,000",900.0,522
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2248/2/ف,2022-01-23,15982847,"ر.س.‏ 380,000",900.0,422
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2248/2/ف,2022-01-26,16013862,"ر.س.‏ 455,000",900.0,506
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 225/2/ص,2022-01-30,16052950,"ر.س.‏ 435,000",633.53,687
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2286/2/م,2022-01-12,15894342,"ر.س.‏ 330,000",620.0,532
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2290/2/ص,2022-01-26,16020660,"ر.س.‏ 370,000",620.0,597
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2300/2/ر,2022-01-20,15950777,"ر.س.‏ 580,000",900.0,644
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2301/1/م,2022-01-02,15795228,"ر.س.‏ 530,000",900.0,589
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2301/1/م,2022-01-30,16042527,"ر.س.‏ 630,000",900.0,700
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2305/2/ز,2022-01-02,15784307,"ر.س.‏ 330,000",620.0,532
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2308/2/ر,2022-01-02,15788869,"ر.س.‏ 590,000",900.0,656
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2337/2/ن,2022-01-02,15793414,"ر.س.‏ 335,000",620.0,540
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2344/2/ر,2022-01-05,15822715,"ر.س.‏ 400,000",900.0,444
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2372/2/ص,2022-01-25,16014775,"ر.س.‏ 400,000",620.0,645
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2378/2/ر,2022-01-23,15979137,"ر.س.‏ 438,000",900.0,487
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2397/2/ر,2022-01-11,15876197,"ر.س.‏ 400,000",900.0,444
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 24/2/ج,2022-01-19,15962425,"ر.س.‏ 450,000",900.0,500
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2402/2/ص,2022-01-17,15936947,"ر.س.‏ 330,000",620.0,532
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 241/2/ل,2022-01-05,15831869,"ر.س.‏ 485,000",930.0,522
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2438/2/و,2022-01-16,15922652,"ر.س.‏ 300,000",620.0,484
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2438/2/و,2022-01-18,15942526,"ر.س.‏ 360,000",620.0,581
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 244/2/م,2022-01-30,16042030,"ر.س.‏ 400,000",620.0,645
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2445/2/و,2022-01-27,16038836,"ر.س.‏ 390,000",620.0,629
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 246/1/ى,2022-01-19,15962315,"ر.س.‏ 820,000",887.9,924
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 246/2/د,2022-01-17,15937192,"ر.س.‏ 370,000",750.0,493
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 246/2/د,2022-01-23,15974062,"ر.س.‏ 450,000",750.0,600
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 247/1/ب,2022-01-24,15997898,"ر.س.‏ 600,000",900.0,667
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 249/2/ل,2022-01-25,16007675,"ر.س.‏ 550,000",925.5,594
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2514/2/و,2022-01-19,15957985,"ر.س.‏ 347,500",620.0,560
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2518/2/م,2022-01-12,15896693,"ر.س.‏ 370,000",620.0,597
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 253/2/ب,2022-01-27,16015547,"ر.س.‏ 450,000",750.0,600
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2533/2/و,2022-01-25,16008899,"ر.س.‏ 410,000",615.5,666
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2535/2/ص,2022-01-24,15975110,"ر.س.‏ 375,000",615.5,609
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 259/1/ت,2022-01-30,16042336,"ر.س.‏ 715,000",895.5,798
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 259/2/ك,2022-01-23,15975238,"ر.س.‏ 350,000",620.0,565
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2591/2/م,2022-01-16,15920687,"ر.س.‏ 365,000",620.0,589
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 275/1/ب,2022-01-31,16060825,"ر.س.‏ 930,000",895.5,1039
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 276/1/ع,2022-01-10,15869017,"ر.س.‏ 750,000",900.0,833
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 277/1/و,2022-01-16,15910705,"ر.س.‏ 580,000",837.0,693
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 279/1/هـ,2022-01-27,16028110,"ر.س.‏ 650,000",806.0,806
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 304/1/ك,2022-01-03,15786962,"ر.س.‏ 540,000",836.94,645
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 304/1/ك,2022-01-30,16054454,"ر.س.‏ 650,000",836.94,777
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 312/2/ك,2022-01-17,15931985,"ر.س.‏ 330,000",620.0,532
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 316/1/ع,2022-01-17,15937395,"ر.س.‏ 765,000",887.5,862
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 316/1/ع,2022-01-23,15978720,"ر.س.‏ 900,000",887.5,1014
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 318/2/د,2022-01-31,16068637,"ر.س.‏ 550,000",750.0,733
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 326/2/ز,2022-01-01,15791266,"ر.س.‏ 330,000",620.0,532
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 336/2/ز,2022-01-24,15994751,"ر.س.‏ 340,000",620.0,548
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 350/1/ت,2022-01-05,15835725,"ر.س.‏ 630,000",900.0,700
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 36/1/د,2022-01-12,15885515,"ر.س.‏ 500,000",900.0,556
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 37/1/ج,2022-01-26,16023120,"ر.س.‏ 650,000",900.0,722
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 373/1/هـ/ب,2022-01-04,15822145,"ر.س.‏ 335,000",434.0,772
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 377/2/ل,2022-01-26,16026589,"ر.س.‏ 515,000",868.0,593
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 388/2/ح,2022-01-02,15798281,"ر.س.‏ 500,000",899.0,556
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 388/2/ل,2022-01-19,15956801,"ر.س.‏ 435,000",837.0,520
